nm,n,k,wl
535.983826,2.300385,0,0.535983826
536.735046,2.299885,0,0.536735046
537.486267,2.299388,0,0.537486267
538.237488,2.298894,0,0.538237488
538.988586,2.298403,0,0.538988586
539.739624,2.297914,0,0.539739624
540.490662,2.297428,0,0.540490662
541.241638,2.296946,0,0.541241638
541.992554,2.296465,0,0.541992554
542.743408,2.295988,0,0.542743408
543.494202,2.295513,0,0.543494202
544.244934,2.295042,0,0.544244934
544.995667,2.294572,0,0.544995667
545.746277,2.294106,0,0.545746277
546.496887,2.293642,0,0.546496887
547.247437,2.29318,0,0.547247437
547.997925,2.292722,0,0.547997925
548.748352,2.292266,0,0.548748352
549.498779,2.291812,0,0.549498779
550.249084,2.291361,0,0.550249084
550.99939,2.290912,0,0.55099939
551.749634,2.290466,0,0.551749634
552.499817,2.290023,0,0.552499817
553.249939,2.289582,0,0.553249939
554,2.289143,0,0.554
554.750061,2.288707,0,0.554750061
555.5,2.288273,0,0.5555
556.249939,2.287841,0,0.556249939
556.999817,2.287412,0,0.556999817
557.749634,2.286985,0,0.557749634
558.49939,2.286561,0,0.55849939
559.249146,2.286138,0,0.559249146
559.998779,2.285718,0,0.559998779
560.748413,2.2853,0,0.560748413
561.497986,2.284885,0,0.561497986
562.247498,2.284472,0,0.562247498
562.996948,2.284061,0,0.562996948
563.746399,2.283652,0,0.563746399
564.495728,2.283246,0,0.564495728
565.245056,2.282841,0,0.565245056
565.994324,2.282439,0,0.565994324
566.74353,2.282038,0,0.56674353
567.492676,2.281641,0,0.567492676
568.24176,2.281245,0,0.56824176
568.990845,2.280851,0,0.568990845
569.739868,2.280459,0,0.569739868
570.48877,2.280069,0,0.57048877
571.237671,2.279681,0,0.571237671
571.986572,2.279295,0,0.571986572
572.735352,2.278912,0,0.572735352
573.484131,2.27853,0,0.573484131
574.232788,2.27815,0,0.574232788
574.981445,2.277772,0,0.574981445
575.730042,2.277397,0,0.575730042
576.478577,2.277023,0,0.576478577
577.227112,2.276651,0,0.577227112
577.975525,2.276281,0,0.577975525
578.723938,2.275913,0,0.578723938
579.47229,2.275546,0,0.57947229
580.220581,2.275182,0,0.580220581
580.968811,2.274819,0,0.580968811
581.717041,2.274458,0,0.581717041
582.465149,2.274099,0,0.582465149
583.213257,2.273742,0,0.583213257
583.961304,2.273387,0,0.583961304
584.70929,2.273033,0,0.58470929
585.457275,2.272681,0,0.585457275
586.205139,2.272331,0,0.586205139
586.953003,2.271983,0,0.586953003
587.700806,2.271636,0,0.587700806
588.448547,2.271292,0,0.588448547
589.196228,2.270949,0,0.589196228
589.943848,2.270607,0,0.589943848
590.691467,2.270267,0,0.590691467
591.439026,2.269929,0,0.591439026
592.186523,2.269593,0,0.592186523
592.93396,2.269258,0,0.59293396
593.681335,2.268925,0,0.593681335
594.428711,2.268594,0,0.594428711
595.175964,2.268264,0,0.595175964
595.923218,2.267935,0,0.595923218
596.67041,2.267609,0,0.59667041
597.417603,2.267283,0,0.597417603
598.164673,2.26696,0,0.598164673
598.911743,2.266638,0,0.598911743
599.658752,2.266318,0,0.599658752
600.405701,2.265999,0,0.600405701
601.152588,2.265681,0,0.601152588
601.899414,2.265365,0,0.601899414
602.64624,2.265051,0,0.60264624
603.393005,2.264738,0,0.603393005
604.139648,2.264427,0,0.604139648
604.886353,2.264117,0,0.604886353
605.632935,2.263808,0,0.605632935
606.379517,2.263502,0,0.606379517
607.125977,2.263196,0,0.607125977
607.872437,2.262892,0,0.607872437
608.618835,2.262589,0,0.608618835
609.365234,2.262288,0,0.609365234
610.111511,2.261988,0,0.610111511
610.857788,2.26169,0,0.610857788
611.604004,2.261393,0,0.611604004
612.350159,2.261097,0,0.612350159
613.096252,2.260803,0,0.613096252
613.842346,2.26051,0,0.613842346
614.588379,2.260219,0,0.614588379
615.33429,2.259928,0,0.61533429
616.080261,2.25964,0,0.616080261
616.826111,2.259352,0,0.616826111
617.571899,2.259066,0,0.617571899
618.317688,2.258781,0,0.618317688
619.063416,2.258497,0,0.619063416
619.809082,2.258215,0,0.619809082
620.554749,2.257934,0,0.620554749
621.300293,2.257654,0,0.621300293
622.045837,2.257376,0,0.622045837
