nm,n,k,wl
712.281067,3.64184,2.74707,0.712281067
713.868103,3.645694,2.747043,0.713868103
715.4552,3.649522,2.747004,0.7154552
717.042175,3.653324,2.746952,0.717042175
718.629089,3.657101,2.746888,0.718629089
720.216003,3.660852,2.746815,0.720216003
721.802856,3.664578,2.746732,0.721802856
723.389648,3.668278,2.746641,0.723389648
724.976379,3.671952,2.746543,0.724976379
726.56311,3.675601,2.746438,0.72656311
728.149719,3.679224,2.746328,0.728149719
729.736267,3.682822,2.746212,0.729736267
731.322815,3.686395,2.746091,0.731322815
732.909302,3.689944,2.745967,0.732909302
734.495728,3.693468,2.74584,0.734495728
736.082092,3.696967,2.745711,0.736082092
737.668335,3.700442,2.745579,0.737668335
739.254639,3.703894,2.745446,0.739254639
740.84082,3.707321,2.745312,0.74084082
742.426941,3.710726,2.745178,0.742426941
744.013062,3.714107,2.745044,0.744013062
745.59906,3.717466,2.74491,0.74559906
747.185059,3.720802,2.744777,0.747185059
748.770996,3.724116,2.744646,0.748770996
750.356812,3.727408,2.744516,0.750356812
751.942688,3.730679,2.744388,0.751942688
753.528442,3.733928,2.744263,0.753528442
755.114136,3.737157,2.74414,0.755114136
756.699707,3.740365,2.744021,0.756699707
758.285278,3.743553,2.743905,0.758285278
759.870789,3.746721,2.743792,0.759870789
761.456238,3.749869,2.743683,0.761456238
763.041626,3.752999,2.743579,0.763041626
764.627014,3.756109,2.743479,0.764627014
766.21228,3.759201,2.743383,0.76621228
767.797485,3.762275,2.743292,0.767797485
769.382629,3.765331,2.743207,0.769382629
770.967712,3.76837,2.743126,0.770967712
772.552734,3.771391,2.743051,0.772552734
774.137695,3.774396,2.742981,0.774137695
775.722595,3.777385,2.742917,0.775722595
777.307495,3.780357,2.742858,0.777307495
778.892212,3.783314,2.742806,0.778892212
780.476929,3.786256,2.742759,0.780476929
782.061646,3.789183,2.742719,0.782061646
783.646179,3.792096,2.742684,0.783646179
785.230713,3.794994,2.742656,0.785230713
786.815186,3.797879,2.742634,0.786815186
788.399597,3.80075,2.742619,0.788399597
789.983948,3.803609,2.74261,0.789983948
791.568237,3.806455,2.742607,0.791568237
793.152405,3.809289,2.742611,0.793152405
794.736511,3.812112,2.74262,0.794736511
796.320618,3.814923,2.742637,0.796320618
797.904663,3.817724,2.742659,0.797904663
799.488586,3.820515,2.742688,0.799488586
801.072388,3.823297,2.742722,0.801072388
802.65625,3.826069,2.742762,0.80265625
804.23999,3.828833,2.742806,0.80423999
805.823608,3.831589,2.742855,0.805823608
807.407227,3.834336,2.742908,0.807407227
808.990784,3.837075,2.742964,0.808990784
810.574219,3.839806,2.743024,0.810574219
812.157593,3.842528,2.743086,0.812157593
813.740967,3.845243,2.743151,0.813740967
815.324219,3.84795,2.743219,0.815324219
816.907349,3.850648,2.743289,0.816907349
818.49054,3.853339,2.74336,0.81849054
820.073547,3.856022,2.743433,0.820073547
821.656555,3.858697,2.743508,0.821656555
823.239441,3.861363,2.743584,0.823239441
824.822266,3.864022,2.743661,0.824822266
826.404968,3.866673,2.743738,0.826404968
827.987671,3.869315,2.743817,0.827987671
829.570313,3.871949,2.743896,0.829570313
831.152832,3.874575,2.743975,0.831152832
832.735352,3.877193,2.744054,0.832735352
834.317688,3.879802,2.744134,0.834317688
835.900024,3.882403,2.744213,0.835900024
837.4823,3.884996,2.744292,0.8374823
839.064453,3.88758,2.744371,0.839064453
840.646606,3.890156,2.744449,0.840646606
842.228638,3.892722,2.744527,0.842228638
843.810547,3.89528,2.744604,0.843810547
845.392395,3.89783,2.74468,0.845392395
846.974243,3.90037,2.744755,0.846974243
848.555847,3.902901,2.74483,0.848555847
850.137512,3.905424,2.744903,0.850137512
851.719116,3.907937,2.744975,0.851719116
853.300598,3.910441,2.745046,0.853300598
854.882019,3.912935,2.745116,0.854882019
856.463379,3.915421,2.745185,0.856463379
858.044617,3.917896,2.745252,0.858044617
859.625793,3.920362,2.745317,0.859625793
861.206848,3.922819,2.745382,0.861206848
862.787903,3.925266,2.745445,0.862787903
864.368835,3.927703,2.745506,0.864368835
865.949707,3.93013,2.745565,0.865949707
867.530457,3.932546,2.745623,0.867530457
869.111145,3.934953,2.74568,0.869111145
870.691772,3.93735,2.745734,0.870691772
872.272339,3.939736,2.745787,0.872272339
873.852722,3.942111,2.745838,0.873852722
875.433228,3.944477,2.745888,0.875433228
877.013489,3.946831,2.745935,0.877013489
878.593628,3.949175,2.745981,0.878593628
880.173828,3.951508,2.746026,0.880173828
881.753784,3.95383,2.746068,0.881753784
883.333801,3.956141,2.746109,0.883333801
884.913696,3.958441,2.746148,0.884913696
886.493469,3.960729,2.746185,0.886493469
888.073242,3.963007,2.746221,0.888073242
889.652832,3.965272,2.746254,0.889652832
891.2323,3.967527,2.746287,0.8912323
892.811829,3.969769,2.746317,0.892811829
894.391235,3.972,2.746346,0.894391235
895.97052,3.974218,2.746373,0.89597052
897.549683,3.976425,2.746399,0.897549683
899.128784,3.978619,2.746423,0.899128784
900.707825,3.980801,2.746445,0.900707825
902.286804,3.982971,2.746466,0.902286804
903.865601,3.985128,2.746486,0.903865601
905.444458,3.987273,2.746504,0.905444458
907.023071,3.989404,2.746521,0.907023071
908.601685,3.991523,2.746537,0.908601685
910.180176,3.993628,2.746552,0.910180176
911.758606,3.99572,2.746565,0.911758606
913.336914,3.997799,2.746577,0.913336914
914.915161,3.999864,2.746589,0.914915161
916.493347,4.001915,2.746599,0.916493347
918.071411,4.003952,2.746609,0.918071411
919.649292,4.005975,2.746619,0.919649292
921.227234,4.007983,2.746628,0.921227234
922.804993,4.009976,2.746637,0.922804993
924.38269,4.011955,2.746646,0.92438269
925.960327,4.013918,2.746656,0.925960327
927.537781,4.015867,2.746667,0.927537781
929.115234,4.0178,2.74668,0.929115234
930.692566,4.019718,2.746694,0.930692566
932.269836,4.021621,2.74671,0.932269836
933.846985,4.023509,2.746728,0.933846985
935.424011,4.025383,2.746749,0.935424011
937.000977,4.027241,2.746773,0.937000977
938.57782,4.029085,2.746799,0.93857782
940.154602,4.030914,2.746829,0.940154602
941.731262,4.032729,2.746862,0.941731262
943.307922,4.034529,2.746899,0.943307922
944.884399,4.036314,2.74694,0.944884399
946.460754,4.038086,2.746984,0.946460754
948.036987,4.039844,2.747033,0.948036987
949.613281,4.041587,2.747086,0.949613281
951.189331,4.043317,2.747143,0.951189331
952.76532,4.045033,2.747205,0.95276532
954.341309,4.046735,2.747272,0.954341309
955.917114,4.048423,2.747344,0.955917114
957.492798,4.050098,2.747421,0.957492798
959.068359,4.05176,2.747503,0.959068359
960.643921,4.053409,2.74759,0.960643921
962.21936,4.055045,2.747683,0.96221936
963.794617,4.056667,2.747782,0.963794617
965.369934,4.058278,2.747886,0.965369934
966.945007,4.059875,2.747996,0.966945007
968.52002,4.06146,2.748112,0.96852002
970.09491,4.063032,2.748234,0.97009491
971.6698,4.064592,2.748362,0.9716698
973.244507,4.06614,2.748497,0.973244507
974.819153,4.067677,2.748637,0.974819153
976.393677,4.069201,2.748785,0.976393677
977.968079,4.070713,2.748938,0.977968079
979.542358,4.072214,2.749099,0.979542358
981.116577,4.073703,2.749265,0.981116577
982.690735,4.075181,2.749439,0.982690735
984.264771,4.076648,2.749619,0.984264771
985.838684,4.078104,2.749807,0.985838684
987.412415,4.079548,2.750001,0.987412415
988.986145,4.080982,2.750202,0.988986145
990.559753,4.082405,2.75041,0.990559753
992.133179,4.083817,2.750625,0.992133179
993.706665,4.08522,2.750848,0.993706665
995.279907,4.086611,2.751078,0.995279907
996.853027,4.087993,2.751315,0.996853027
998.426147,4.089365,2.751559,0.998426147
999.999146,4.090726,2.75181,0.999999146
1012.878723,4.101518,2.754153,1.012878723
1016.250183,4.104244,2.754851,1.016250183
1019.622375,4.10693,2.755584,1.019622375
1022.995239,4.10958,2.756354,1.022995239
1026.368652,4.112193,2.757159,1.026368652
1029.74292,4.11477,2.758001,1.02974292
1033.117676,4.117313,2.758879,1.033117676
1036.493286,4.119823,2.759794,1.036493286
1039.869385,4.1223,2.760746,1.039869385
1043.246338,4.124745,2.761734,1.043246338
1046.623779,4.127161,2.762759,1.046623779
1050.001953,4.129547,2.76382,1.050001953
1053.380859,4.131905,2.764919,1.053380859
1056.760498,4.134235,2.766054,1.056760498
1060.140625,4.136538,2.767226,1.060140625
1063.521484,4.138816,2.768434,1.063521484
1066.903076,4.141068,2.769679,1.066903076
1070.2854,4.143297,2.77096,1.0702854
1073.668213,4.145502,2.772277,1.073668213
1077.051758,4.147685,2.773631,1.077051758
1080.436035,4.149846,2.775021,1.080436035
1083.820923,4.151986,2.776446,1.083820923
1087.206543,4.154106,2.777908,1.087206543
1090.592773,4.156207,2.779405,1.090592773
1093.979736,4.158288,2.780937,1.093979736
1097.36731,4.160352,2.782505,1.09736731
1100.755615,4.162398,2.784108,1.100755615
1104.144531,4.164428,2.785746,1.104144531
1107.53418,4.166442,2.787419,1.10753418
1110.924438,4.168441,2.789127,1.110924438
1114.31543,4.170426,2.790869,1.11431543
1117.707031,4.172397,2.792645,1.117707031
1121.099365,4.174354,2.794456,1.121099365
1124.49231,4.176299,2.7963,1.12449231
1127.885986,4.178233,2.798177,1.127885986
1131.280273,4.180155,2.800088,1.131280273
1134.675293,4.182066,2.802032,1.134675293
1138.070923,4.183968,2.804008,1.138070923
1141.467285,4.18586,2.806017,1.141467285
1144.864258,4.187743,2.808058,1.144864258
1148.261963,4.189618,2.810131,1.148261963
1151.660278,4.191485,2.812235,1.151660278
1155.059326,4.193346,2.814371,1.155059326
1158.458984,4.195199,2.816537,1.158458984
1161.859253,4.197046,2.818734,1.161859253
1165.260376,4.198887,2.820962,1.165260376
1168.661987,4.200724,2.823219,1.168661987
1172.064453,4.202555,2.825506,1.172064453
1175.467529,4.204382,2.827823,1.175467529
1178.871216,4.206205,2.830168,1.178871216
1182.275635,4.208025,2.832542,1.182275635
1185.680664,4.209842,2.834945,1.185680664
1189.086304,4.211656,2.837375,1.189086304
1192.492798,4.213468,2.839833,1.192492798
1195.89978,4.215278,2.842319,1.19589978
1199.307617,4.217086,2.844831,1.199307617
1202.716064,4.218894,2.847371,1.202716064
1206.125122,4.220701,2.849936,1.206125122
1209.534912,4.222507,2.852528,1.209534912
1212.945313,4.224313,2.855145,1.212945313
1216.356445,4.22612,2.857788,1.216356445
1219.768188,4.227926,2.860456,1.219768188
1223.180664,4.229734,2.863148,1.223180664
1226.59375,4.231543,2.865865,1.22659375
1230.007568,4.233353,2.868606,1.230007568
1233.421997,4.235165,2.87137,1.233421997
1236.837158,4.236979,2.874158,1.236837158
1240.25293,4.238794,2.876969,1.24025293
1243.669434,4.240613,2.879802,1.243669434
1247.086548,4.242434,2.882658,1.247086548
1250.504395,4.244257,2.885536,1.250504395
1253.922852,4.246084,2.888436,1.253922852
1257.342041,4.247913,2.891358,1.257342041
1260.761841,4.249747,2.8943,1.260761841
1264.182373,4.251584,2.897264,1.264182373
1267.603516,4.253424,2.900248,1.267603516
1271.025391,4.255269,2.903252,1.271025391
1274.447998,4.257117,2.906276,1.274447998
1277.871094,4.258969,2.90932,1.277871094
1281.294922,4.260826,2.912383,1.281294922
1284.719482,4.262687,2.915466,1.284719482
1288.144775,4.264553,2.918567,1.288144775
1291.570557,4.266423,2.921687,1.291570557
1294.997192,4.268297,2.924825,1.294997192
1298.424316,4.270176,2.927981,1.298424316
1301.852295,4.27206,2.931155,1.301852295
1305.280762,4.273949,2.934347,1.305280762
1308.710083,4.275842,2.937557,1.308710083
1312.139893,4.27774,2.940783,1.312139893
1315.570557,4.279642,2.944027,1.315570557
1319.001709,4.281548,2.947288,1.319001709
1322.433716,4.283459,2.950565,1.322433716
1325.866333,4.285373,2.95386,1.325866333
1329.299561,4.287292,2.957173,1.329299561
1332.733521,4.289214,2.960503,1.332733521
1336.168091,4.291141,2.963852,1.336168091
1339.603271,4.293073,2.967218,1.339603271
1343.039307,4.295009,2.970603,1.343039307
1346.47583,4.296952,2.974007,1.34647583
1349.913208,4.2989,2.977429,1.349913208
1353.351196,4.300854,2.98087,1.353351196
1356.789795,4.302814,2.984329,1.356789795
1360.229126,4.304782,2.987807,1.360229126
1363.669189,4.306756,2.991304,1.363669189
1367.109741,4.308739,2.994818,1.367109741
1370.551025,4.31073,2.998352,1.370551025
1373.993042,4.312728,3.001903,1.373993042
1377.435791,4.314736,3.005473,1.377435791
1380.87915,4.316753,3.009061,1.38087915
1384.322998,4.31878,3.012666,1.384322998
1387.767822,4.320817,3.01629,1.387767822
1391.213135,4.322864,3.019931,1.391213135
1394.65918,4.324922,3.02359,1.39465918
1398.105835,4.326991,3.027267,1.398105835
1401.553223,4.329072,3.03096,1.401553223
1405.001221,4.331164,3.03467,1.405001221
1408.449951,4.333269,3.038397,1.408449951
1411.899292,4.335387,3.04214,1.411899292
1415.349365,4.337517,3.0459,1.415349365
1418.800049,4.339661,3.049676,1.418800049
1422.251465,4.341818,3.053468,1.422251465
1425.703491,4.34399,3.057276,1.425703491
1429.15625,4.346176,3.061099,1.42915625
1432.609619,4.348377,3.064937,1.432609619
1436.063721,4.350593,3.068789,1.436063721
1439.518555,4.352824,3.072657,1.439518555
1442.973877,4.355071,3.076539,1.442973877
1446.430054,4.357334,3.080434,1.446430054
1449.886841,4.359613,3.084344,1.449886841
1453.344238,4.361909,3.088267,1.453344238
1456.802368,4.364222,3.092203,1.456802368
1460.261108,4.366552,3.096152,1.460261108
1463.720581,4.3689,3.100113,1.463720581
1467.180786,4.371266,3.104087,1.467180786
1470.641479,4.37365,3.108073,1.470641479
1474.103027,4.376051,3.112071,1.474103027
1477.565186,4.378472,3.116079,1.477565186
1481.027954,4.380912,3.120099,1.481027954
1484.491455,4.383371,3.12413,1.484491455
1487.955566,4.38585,3.128171,1.487955566
1491.42041,4.388348,3.132222,1.49142041
1494.885986,4.390866,3.136283,1.494885986
1498.352051,4.393405,3.140353,1.498352051
1501.81897,4.395964,3.144432,1.50181897
1505.286377,4.398543,3.14852,1.505286377
1508.754639,4.401145,3.152616,1.508754639
1512.223389,4.403766,3.156721,1.512223389
