nm,n,k,wl
581.997192,1.59603,0,0.581997192
583.587341,1.595923,0,0.583587341
585.177551,1.595816,0,0.585177551
586.767639,1.595709,0,0.586767639
588.357788,1.595603,0,0.588357788
589.947815,1.595497,0,0.589947815
591.537842,1.595391,0,0.591537842
593.127869,1.595286,0,0.593127869
594.717896,1.595182,0,0.594717896
596.307861,1.595078,0,0.596307861
597.897766,1.594974,0,0.597897766
599.487671,1.59487,0,0.599487671
601.077576,1.594767,0,0.601077576
602.667419,1.594664,0,0.602667419
604.257202,1.594562,0,0.604257202
605.847046,1.59446,0,0.605847046
607.436829,1.594358,0,0.607436829
609.02655,1.594257,0,0.60902655
610.616272,1.594156,0,0.610616272
612.205933,1.594055,0,0.612205933
613.795532,1.593955,0,0.613795532
615.385193,1.593855,0,0.615385193
616.974731,1.593755,0,0.616974731
618.564331,1.593656,0,0.618564331
620.15387,1.593557,0,0.62015387
621.743347,1.593458,0,0.621743347
623.332825,1.59336,0,0.623332825
624.922241,1.593262,0,0.624922241
626.511597,1.593164,0,0.626511597
628.100952,1.593066,0,0.628100952
629.690308,1.592969,0,0.629690308
631.279602,1.592872,0,0.631279602
632.868835,1.592775,0,0.632868835
634.458069,1.592679,0,0.634458069
636.047241,1.592582,0,0.636047241
637.636353,1.592486,0,0.637636353
639.225464,1.592391,0,0.639225464
640.814575,1.592295,0,0.640814575
642.403625,1.5922,0,0.642403625
643.992615,1.592105,0,0.643992615
645.581604,1.59201,0,0.645581604
647.170532,1.591915,0,0.647170532
648.759399,1.591821,0,0.648759399
650.348267,1.591727,0,0.650348267
651.937134,1.591633,0,0.651937134
653.525879,1.59154,0,0.653525879
655.114624,1.591446,0,0.655114624
656.703308,1.591353,0,0.656703308
658.291992,1.59126,0,0.658291992
659.880615,1.591167,0,0.659880615
661.469177,1.591075,0,0.661469177
663.057739,1.590982,0,0.663057739
664.64624,1.59089,0,0.66464624
666.234741,1.590798,0,0.666234741
667.82312,1.590706,0,0.66782312
669.411499,1.590614,0,0.669411499
670.999878,1.590523,0,0.670999878
672.588135,1.590432,0,0.672588135
674.176392,1.59034,0,0.674176392
675.764587,1.590249,0,0.675764587
677.352783,1.590159,0,0.677352783
678.940918,1.590068,0,0.678940918
680.528992,1.589978,0,0.680528992
682.117065,1.589887,0,0.682117065
683.705017,1.589797,0,0.683705017
685.292969,1.589707,0,0.685292969
686.88092,1.589617,0,0.68688092
688.46875,1.589527,0,0.68846875
690.056519,1.589438,0,0.690056519
691.644348,1.589348,0,0.691644348
693.232056,1.589259,0,0.693232056
694.819702,1.58917,0,0.694819702
696.407349,1.589081,0,0.696407349
697.994934,1.588992,0,0.697994934
699.582458,1.588903,0,0.699582458
701.169983,1.588815,0,0.701169983
702.757446,1.588726,0,0.702757446
704.344849,1.588638,0,0.704344849
705.932129,1.588549,0,0.705932129
707.519409,1.588461,0,0.707519409
709.106689,1.588373,0,0.709106689
710.693909,1.588285,0,0.710693909
712.281067,1.588197,0,0.712281067
713.868103,1.58811,0,0.713868103
715.4552,1.588022,0,0.7154552
717.042175,1.587935,0,0.717042175
718.629089,1.587847,0,0.718629089
720.216003,1.58776,0,0.720216003
721.802856,1.587673,0,0.721802856
723.389648,1.587586,0,0.723389648
724.976379,1.587498,0,0.724976379
726.56311,1.587412,0,0.72656311
728.149719,1.587325,0,0.728149719
729.736267,1.587238,0,0.729736267
731.322815,1.587151,0,0.731322815
732.909302,1.587065,0,0.732909302
734.495728,1.586978,0,0.734495728
736.082092,1.586892,0,0.736082092
737.668335,1.586805,0,0.737668335
739.254639,1.586719,0,0.739254639
740.84082,1.586633,0,0.74084082
742.426941,1.586547,0,0.742426941
744.013062,1.58646,0,0.744013062
745.59906,1.586374,0,0.74559906
747.185059,1.586288,0,0.747185059
748.770996,1.586203,0,0.748770996
750.356812,1.586117,0,0.750356812
751.942688,1.586031,0,0.751942688
753.528442,1.585945,0,0.753528442
755.114136,1.58586,0,0.755114136
756.699707,1.585774,0,0.756699707
758.285278,1.585688,0,0.758285278
759.870789,1.585603,0,0.759870789
761.456238,1.585517,0,0.761456238
763.041626,1.585432,0,0.763041626
764.627014,1.585347,0,0.764627014
766.21228,1.585261,0,0.76621228
767.797485,1.585176,0,0.767797485
769.382629,1.585091,0,0.769382629
770.967712,1.585006,0,0.770967712
772.552734,1.584921,0,0.772552734
774.137695,1.584835,0,0.774137695
775.722595,1.58475,0,0.775722595
777.307495,1.584665,0,0.777307495
778.892212,1.58458,0,0.778892212
780.476929,1.584495,0,0.780476929
782.061646,1.58441,0,0.782061646
783.646179,1.584325,0,0.783646179
785.230713,1.584241,0,0.785230713
786.815186,1.584156,0,0.786815186
788.399597,1.584071,0,0.788399597
789.983948,1.583986,0,0.789983948
791.568237,1.583901,0,0.791568237
793.152405,1.583817,0,0.793152405
794.736511,1.583732,0,0.794736511
796.320618,1.583647,0,0.796320618
797.904663,1.583562,0,0.797904663
799.488586,1.583478,0,0.799488586
801.072388,1.583393,0,0.801072388
802.65625,1.583308,0,0.80265625
804.23999,1.583224,0,0.80423999
805.823608,1.583139,0,0.805823608
807.407227,1.583055,0,0.807407227
808.990784,1.58297,0,0.808990784
810.574219,1.582885,0,0.810574219
812.157593,1.582801,0,0.812157593
813.740967,1.582716,0,0.813740967
815.324219,1.582632,0,0.815324219
816.907349,1.582547,0,0.816907349
818.49054,1.582463,0,0.81849054
820.073547,1.582378,0,0.820073547
821.656555,1.582293,0,0.821656555
823.239441,1.582209,0,0.823239441
824.822266,1.582124,0,0.824822266
826.404968,1.58204,0,0.826404968
827.987671,1.581955,0,0.827987671
