nm,n,k,wl
398.343689,0.57474,2.817207,0.398343689
399.105042,0.574925,2.823599,0.399105042
399.866333,0.575119,2.829995,0.399866333
400.627594,0.575324,2.836396,0.400627594
401.388763,0.575539,2.842801,0.401388763
402.149902,0.575763,2.84921,0.402149902
402.91098,0.575998,2.855623,0.40291098
403.671997,0.576243,2.86204,0.403671997
404.432953,0.576498,2.86846,0.404432953
405.193848,0.576764,2.874883,0.405193848
405.954681,0.57704,2.88131,0.405954681
406.715485,0.577326,2.88774,0.406715485
407.476196,0.577622,2.894173,0.407476196
408.236877,0.577929,2.900609,0.408236877
408.997467,0.578246,2.907048,0.408997467
409.758026,0.578573,2.913489,0.409758026
410.518524,0.578911,2.919933,0.410518524
411.278961,0.57926,2.926379,0.411278961
412.039368,0.579618,2.932828,0.412039368
412.799683,0.579988,2.939279,0.412799683
413.559937,0.580368,2.945731,0.413559937
414.32016,0.580758,2.952186,0.41432016
415.080322,0.581159,2.958642,0.415080322
415.840393,0.581571,2.9651,0.415840393
416.600433,0.581993,2.97156,0.416600433
417.360413,0.582426,2.97802,0.417360413
418.120361,0.582869,2.984483,0.418120361
418.880219,0.583323,2.990946,0.418880219
419.640015,0.583787,2.99741,0.419640015
420.39978,0.584262,3.003875,0.42039978
421.159485,0.584748,3.01034,0.421159485
421.919098,0.585244,3.016807,0.421919098
422.67868,0.585751,3.023273,0.42267868
423.438202,0.586268,3.029741,0.423438202
424.197693,0.586796,3.036208,0.424197693
424.957092,0.587334,3.042676,0.424957092
425.716431,0.587883,3.049144,0.425716431
426.475739,0.588443,3.055611,0.426475739
427.234985,0.589013,3.062078,0.427234985
427.994141,0.589593,3.068545,0.427994141
428.753265,0.590184,3.075012,0.428753265
429.51236,0.590786,3.081478,0.42951236
430.271362,0.591398,3.087943,0.430271362
431.030304,0.59202,3.094408,0.431030304
431.789215,0.592653,3.100872,0.431789215
432.548035,0.593296,3.107334,0.432548035
433.306824,0.593949,3.113796,0.433306824
434.065552,0.594613,3.120256,0.434065552
434.824219,0.595286,3.126715,0.434824219
435.582825,0.595971,3.133173,0.435582825
436.3414,0.596665,3.13963,0.4363414
437.099884,0.59737,3.146084,0.437099884
437.858337,0.598084,3.152537,0.437858337
438.61673,0.598809,3.158988,0.43861673
439.375031,0.599544,3.165437,0.439375031
440.133301,0.600289,3.171884,0.440133301
440.891541,0.601044,3.178329,0.440891541
441.649689,0.601809,3.184772,0.441649689
442.407806,0.602584,3.191213,0.442407806
443.165833,0.603368,3.197651,0.443165833
443.923828,0.604163,3.204087,0.443923828
444.681763,0.604967,3.21052,0.444681763
445.439636,0.605781,3.216951,0.445439636
446.197449,0.606605,3.223378,0.446197449
446.955231,0.607438,3.229804,0.446955231
447.712921,0.608281,3.236225,0.447712921
448.470581,0.609134,3.242645,0.448470581
449.22818,0.609996,3.249061,0.44922818
449.985718,0.610868,3.255474,0.449985718
450.743195,0.611748,3.261883,0.450743195
451.50061,0.612639,3.268289,0.45150061
452.257996,0.613538,3.274692,0.452257996
453.015289,0.614447,3.281092,0.453015289
453.772552,0.615365,3.287488,0.453772552
454.529755,0.616292,3.29388,0.454529755
455.286896,0.617228,3.300268,0.455286896
456.043976,0.618174,3.306653,0.456043976
456.801025,0.619128,3.313034,0.456801025
457.557983,0.620091,3.319411,0.457557983
458.314911,0.621063,3.325784,0.458314911
459.071777,0.622043,3.332153,0.459071777
459.828583,0.623033,3.338518,0.459828583
460.585358,0.624031,3.344878,0.460585358
461.342041,0.625038,3.351235,0.461342041
462.098694,0.626053,3.357587,0.462098694
462.855255,0.627077,3.363934,0.462855255
463.611786,0.628109,3.370277,0.463611786
464.368256,0.629149,3.376616,0.464368256
465.124695,0.630198,3.38295,0.465124695
465.881042,0.631255,3.389279,0.465881042
466.63736,0.63232,3.395604,0.46663736
467.393616,0.633394,3.401924,0.467393616
468.149811,0.634475,3.408239,0.468149811
468.905945,0.635564,3.414549,0.468905945
469.662018,0.636661,3.420855,0.469662018
470.41806,0.637766,3.427155,0.47041806
471.174042,0.638879,3.433451,0.471174042
471.929932,0.639999,3.439741,0.471929932
472.685822,0.641128,3.446026,0.472685822
473.44162,0.642263,3.452306,0.47344162
474.197357,0.643406,3.45858,0.474197357
474.953064,0.644557,3.46485,0.474953064
475.70871,0.645715,3.471114,0.47570871
476.464294,0.64688,3.477373,0.476464294
477.219818,0.648052,3.483627,0.477219818
477.975281,0.649232,3.489875,0.477975281
478.730713,0.650419,3.496117,0.478730713
479.486084,0.651612,3.502354,0.479486084
480.241394,0.652813,3.508586,0.480241394
480.996643,0.65402,3.514812,0.480996643
481.751831,0.655234,3.521032,0.481751831
482.506989,0.656455,3.527246,0.482506989
483.262085,0.657683,3.533456,0.483262085
484.01712,0.658917,3.539659,0.48401712
484.772095,0.660158,3.545856,0.484772095
485.527008,0.661405,3.552048,0.485527008
486.281891,0.662658,3.558234,0.486281891
487.036713,0.663918,3.564414,0.487036713
487.791473,0.665184,3.570588,0.487791473
488.546173,0.666456,3.576757,0.488546173
489.300812,0.667734,3.582919,0.489300812
490.05542,0.669018,3.589076,0.49005542
490.809967,0.670308,3.595227,0.490809967
491.564453,0.671604,3.601371,0.491564453
492.318878,0.672905,3.60751,0.492318878
493.073242,0.674213,3.613643,0.493073242
493.827576,0.675525,3.61977,0.493827576
494.581848,0.676844,3.62589,0.494581848
495.33606,0.678168,3.632005,0.49533606
496.09021,0.679497,3.638114,0.49609021
496.84433,0.680832,3.644217,0.49684433
497.598389,0.682172,3.650314,0.497598389
498.352386,0.683517,3.656404,0.498352386
499.106323,0.684868,3.662489,0.499106323
499.860199,0.686223,3.668567,0.499860199
500.614044,0.687583,3.67464,0.500614044
501.367828,0.688949,3.680707,0.501367828
502.121552,0.690319,3.686767,0.502121552
502.875214,0.691693,3.692822,0.502875214
503.628845,0.693073,3.69887,0.503628845
504.382416,0.694457,3.704913,0.504382416
505.135925,0.695846,3.710949,0.505135925
505.889374,0.697239,3.71698,0.505889374
506.642761,0.698637,3.723004,0.506642761
507.396118,0.700039,3.729023,0.507396118
508.149414,0.701445,3.735035,0.508149414
508.902649,0.702855,3.741041,0.508902649
509.655853,0.70427,3.747042,0.509655853
510.408966,0.705688,3.753037,0.510408966
511.162048,0.707111,3.759026,0.511162048
511.91507,0.708537,3.765008,0.51191507
512.66803,0.709968,3.770985,0.51266803
513.420959,0.711402,3.776957,0.513420959
514.173828,0.71284,3.782922,0.514173828
514.926636,0.714282,3.788882,0.514926636
515.679382,0.715727,3.794836,0.515679382
516.432129,0.717176,3.800784,0.516432129
517.184753,0.718628,3.806726,0.517184753
517.937378,0.720084,3.812664,0.517937378
518.68988,0.721543,3.818594,0.51868988
519.442383,0.723005,3.82452,0.519442383
520.194824,0.724471,3.83044,0.520194824
520.947205,0.72594,3.836355,0.520947205
521.699524,0.727412,3.842264,0.521699524
522.451843,0.728887,3.848168,0.522451843
523.204041,0.730365,3.854066,0.523204041
523.956238,0.731847,3.859959,0.523956238
524.708374,0.733331,3.865847,0.524708374
525.460388,0.734818,3.871729,0.525460388
526.212402,0.736307,3.877606,0.526212402
526.964355,0.7378,3.883478,0.526964355
527.716309,0.739295,3.889346,0.527716309
528.46814,0.740794,3.895208,0.52846814
529.219971,0.742294,3.901065,0.529219971
529.97168,0.743798,3.906917,0.52997168
530.723389,0.745304,3.912764,0.530723389
531.475037,0.746812,3.918607,0.531475037
532.226624,0.748323,3.924444,0.532226624
532.978149,0.749837,3.930277,0.532978149
533.729675,0.751353,3.936106,0.533729675
534.481079,0.752871,3.941929,0.534481079
535.232483,0.754392,3.947749,0.535232483
535.983826,0.755915,3.953564,0.535983826
536.735046,0.75744,3.959374,0.536735046
537.486267,0.758968,3.96518,0.537486267
538.237488,0.760498,3.970982,0.538237488
538.988586,0.762031,3.97678,0.538988586
539.739624,0.763565,3.982574,0.539739624
540.490662,0.765102,3.988363,0.540490662
541.241638,0.766642,3.994149,0.541241638
541.992554,0.768183,3.999931,0.541992554
542.743408,0.769727,4.005709,0.542743408
543.494202,0.771273,4.011484,0.543494202
544.244934,0.772821,4.017254,0.544244934
544.995667,0.774371,4.023022,0.544995667
545.746277,0.775924,4.028785,0.545746277
546.496887,0.777479,4.034545,0.546496887
547.247437,0.779036,4.040302,0.547247437
547.997925,0.780595,4.046056,0.547997925
548.748352,0.782157,4.051806,0.548748352
549.498779,0.783721,4.057554,0.549498779
550.249084,0.785288,4.063298,0.550249084
550.99939,0.786856,4.06904,0.55099939
551.749634,0.788428,4.074779,0.551749634
552.499817,0.790001,4.080514,0.552499817
553.249939,0.791577,4.086247,0.553249939
554,0.793156,4.091978,0.554
554.750061,0.794737,4.097706,0.554750061
555.5,0.796321,4.103431,0.5555
556.249939,0.797907,4.109154,0.556249939
556.999817,0.799496,4.114875,0.556999817
557.749634,0.801088,4.120594,0.557749634
558.49939,0.802683,4.12631,0.55849939
559.249146,0.80428,4.132024,0.559249146
559.998779,0.805881,4.137736,0.559998779
560.748413,0.807484,4.143446,0.560748413
561.497986,0.809091,4.149155,0.561497986
562.247498,0.810701,4.154861,0.562247498
562.996948,0.812313,4.160566,0.562996948
563.746399,0.81393,4.166269,0.563746399
564.495728,0.815549,4.171971,0.564495728
565.245056,0.817172,4.17767,0.565245056
565.994324,0.818799,4.183369,0.565994324
566.74353,0.820429,4.189066,0.56674353
567.492676,0.822063,4.194761,0.567492676
568.24176,0.823701,4.200456,0.56824176
568.990845,0.825343,4.206149,0.568990845
569.739868,0.826989,4.21184,0.569739868
570.48877,0.828639,4.21753,0.57048877
571.237671,0.830294,4.223219,0.571237671
571.986572,0.831953,4.228908,0.571986572
572.735352,0.833616,4.234595,0.572735352
573.484131,0.835284,4.240281,0.573484131
574.232788,0.836957,4.245965,0.574232788
574.981445,0.838635,4.251649,0.574981445
575.730042,0.840318,4.257332,0.575730042
576.478577,0.842006,4.263014,0.576478577
577.227112,0.843699,4.268695,0.577227112
577.975525,0.845397,4.274375,0.577975525
578.723938,0.847102,4.280055,0.578723938
579.47229,0.848812,4.285733,0.57947229
580.220581,0.850527,4.29141,0.580220581
580.968811,0.852249,4.297086,0.580968811
581.717041,0.853977,4.302762,0.581717041
582.465149,0.855711,4.308435,0.582465149
583.213257,0.857452,4.314109,0.583213257
583.961304,0.859199,4.319781,0.583961304
584.70929,0.860953,4.325453,0.58470929
585.457275,0.862714,4.331123,0.585457275
586.205139,0.864482,4.336792,0.586205139
586.953003,0.866257,4.342461,0.586953003
587.700806,0.86804,4.348127,0.587700806
588.448547,0.86983,4.353793,0.588448547
589.196228,0.871628,4.359457,0.589196228
589.943848,0.873433,4.36512,0.589943848
590.691467,0.875247,4.370781,0.590691467
591.439026,0.877068,4.376441,0.591439026
592.186523,0.878898,4.3821,0.592186523
592.93396,0.880737,4.387756,0.59293396
593.681335,0.882584,4.393411,0.593681335
594.428711,0.88444,4.399065,0.594428711
595.175964,0.886305,4.404715,0.595175964
595.923218,0.888179,4.410364,0.595923218
596.67041,0.890062,4.416011,0.59667041
597.417603,0.891955,4.421656,0.597417603
598.164673,0.893857,4.427298,0.598164673
598.911743,0.895769,4.432938,0.598911743
599.658752,0.897691,4.438575,0.599658752
600.405701,0.899622,4.444209,0.600405701
601.152588,0.901564,4.449841,0.601152588
601.899414,0.903516,4.455468,0.601899414
602.64624,0.905479,4.461093,0.60264624
603.393005,0.907452,4.466715,0.603393005
604.139648,0.909436,4.472332,0.604139648
604.886353,0.911431,4.477947,0.604886353
605.632935,0.913437,4.483557,0.605632935
606.379517,0.915454,4.489163,0.606379517
607.125977,0.917482,4.494765,0.607125977
607.872437,0.919521,4.500362,0.607872437
608.618835,0.921572,4.505955,0.608618835
609.365234,0.923635,4.511543,0.609365234
610.111511,0.925709,4.517126,0.610111511
610.857788,0.927795,4.522704,0.610857788
611.604004,0.929893,4.528275,0.611604004
612.350159,0.932003,4.533842,0.612350159
613.096252,0.934125,4.539402,0.613096252
613.842346,0.936259,4.544957,0.613842346
614.588379,0.938406,4.550505,0.614588379
615.33429,0.940564,4.556046,0.61533429
616.080261,0.942735,4.561581,0.616080261
616.826111,0.944919,4.567108,0.616826111
617.571899,0.947115,4.572628,0.617571899
618.317688,0.949324,4.57814,0.618317688
619.063416,0.951545,4.583644,0.619063416
619.809082,0.953779,4.589141,0.619809082
620.554749,0.956026,4.594629,0.620554749
621.300293,0.958286,4.600109,0.621300293
622.045837,0.960558,4.605579,0.622045837
622.791321,0.962843,4.611041,0.622791321
623.536743,0.965141,4.616493,0.623536743
624.282104,0.967452,4.621935,0.624282104
625.027466,0.969776,4.627367,0.625027466
625.772766,0.972112,4.63279,0.625772766
626.517944,0.974461,4.638201,0.626517944
627.263184,0.976824,4.643602,0.627263184
628.008301,0.979199,4.648992,0.628008301
628.753418,0.981586,4.65437,0.628753418
629.498413,0.983987,4.659737,0.629498413
630.243408,0.9864,4.665092,0.630243408
630.988403,0.988826,4.670434,0.630988403
631.733276,0.991264,4.675765,0.631733276
632.478149,0.993715,4.681082,0.632478149
633.222961,0.996178,4.686387,0.633222961
633.967712,0.998654,4.691677,0.633967712
634.712402,1.001141,4.696954,0.634712402
635.457031,1.003641,4.702218,0.635457031
636.20166,1.006154,4.707467,0.63620166
636.946228,1.008678,4.712702,0.636946228
637.690735,1.011214,4.717921,0.637690735
638.435181,1.013762,4.723126,0.638435181
639.179626,1.016321,4.728316,0.639179626
639.924011,1.018892,4.73349,0.639924011
640.668335,1.021474,4.738647,0.640668335
641.412598,1.024068,4.743789,0.641412598
642.156799,1.026673,4.748915,0.642156799
642.901001,1.029288,4.754023,0.642901001
643.645142,1.031914,4.759115,0.643645142
644.389221,1.034551,4.764189,0.644389221
645.13324,1.037198,4.769246,0.64513324
645.877197,1.039856,4.774285,0.645877197
646.621155,1.042523,4.779306,0.646621155
647.365051,1.045201,4.784308,0.647365051
648.108887,1.047887,4.789292,0.648108887
648.852661,1.050584,4.794258,0.648852661
649.596436,1.053289,4.799204,0.649596436
650.340149,1.056004,4.804131,0.650340149
651.083801,1.058727,4.809039,0.651083801
651.827393,1.061459,4.813926,0.651827393
652.570923,1.064198,4.818793,0.652570923
653.314453,1.066946,4.823641,0.653314453
654.057922,1.069702,4.828468,0.654057922
654.801331,1.072465,4.833274,0.654801331
655.544678,1.075236,4.838059,0.655544678
656.288025,1.078013,4.842824,0.656288025
657.03125,1.080797,4.847567,0.65703125
657.774475,1.083588,4.852288,0.657774475
658.5177,1.086385,4.856988,0.6585177
659.260803,1.089187,4.861666,0.659260803
660.003906,1.091996,4.866322,0.660003906
660.746887,1.094809,4.870955,0.660746887
661.489929,1.097628,4.875567,0.661489929
662.232849,1.100451,4.880156,0.662232849
662.975708,1.103278,4.884722,0.662975708
663.718567,1.106109,4.889265,0.663718567
664.461365,1.108945,4.893785,0.664461365
665.204102,1.111784,4.898282,0.665204102
665.946838,1.114625,4.902756,0.665946838
666.689453,1.11747,4.907206,0.666689453
667.432068,1.120317,4.911633,0.667432068
668.174622,1.123166,4.916036,0.668174622
668.917175,1.126017,4.920415,0.668917175
669.659607,1.128869,4.92477,0.669659607
670.402039,1.131723,4.929102,0.670402039
671.144409,1.134577,4.933409,0.671144409
671.886719,1.137431,4.937693,0.671886719
672.629028,1.140286,4.941952,0.672629028
673.371216,1.14314,4.946187,0.673371216
674.113403,1.145994,4.950397,0.674113403
674.85553,1.148847,4.954583,0.67485553
675.597656,1.151698,4.958745,0.675597656
676.339661,1.154548,4.962882,0.676339661
677.081665,1.157396,4.966994,0.677081665
677.823608,1.160241,4.971082,0.677823608
678.565491,1.163084,4.975146,0.678565491
679.307373,1.165923,4.979185,0.679307373
680.049194,1.168759,4.983199,0.680049194
680.790955,1.171591,4.987189,0.680790955
681.532654,1.174419,4.991154,0.681532654
682.274292,1.177242,4.995094,0.682274292
683.01593,1.180061,4.99901,0.68301593
683.757507,1.182874,5.002902,0.683757507
684.499023,1.185682,5.006768,0.684499023
685.240479,1.188483,5.010611,0.685240479
685.981934,1.191279,5.014429,0.685981934
686.723267,1.194067,5.018222,0.686723267
687.4646,1.196848,5.021992,0.6874646
688.205933,1.199623,5.025737,0.688205933
688.947144,1.202389,5.029458,0.688947144
689.688354,1.205147,5.033154,0.689688354
690.429504,1.207897,5.036828,0.690429504
691.170593,1.210638,5.040476,0.691170593
691.911621,1.21337,5.044102,0.691911621
692.652649,1.216092,5.047703,0.692652649
693.393616,1.218805,5.051281,0.693393616
694.134521,1.221507,5.054835,0.694134521
694.875366,1.224199,5.058366,0.694875366
695.616211,1.22688,5.061874,0.695616211
696.356934,1.229549,5.065359,0.696356934
697.097656,1.232208,5.068821,0.697097656
697.838379,1.234854,5.07226,0.697838379
698.578979,1.237489,5.075676,0.698578979
699.31958,1.24011,5.079071,0.69931958
700.06012,1.242719,5.082442,0.70006012
700.800598,1.245315,5.085792,0.700800598
701.541016,1.247898,5.089119,0.701541016
702.281433,1.250467,5.092425,0.702281433
703.02179,1.253021,5.095709,0.70302179
703.762085,1.255562,5.098972,0.703762085
704.502319,1.258088,5.102213,0.704502319
705.242493,1.260598,5.105434,0.705242493
705.982666,1.263094,5.108634,0.705982666
706.722778,1.265574,5.111813,0.706722778
707.46283,1.268039,5.114972,0.70746283
708.202881,1.270487,5.118111,0.708202881
708.94281,1.272919,5.121229,0.70894281
709.682739,1.275335,5.124328,0.709682739
710.422668,1.277734,5.127408,0.710422668
711.162476,1.280115,5.130468,0.711162476
711.902222,1.282479,5.13351,0.711902222
712.641968,1.284826,5.136533,0.712641968
713.381653,1.287155,5.139537,0.713381653
714.121338,1.289466,5.142523,0.714121338
714.860901,1.291758,5.145491,0.714860901
715.600464,1.294032,5.148441,0.715600464
716.339966,1.296287,5.151374,0.716339966
717.079407,1.298523,5.15429,0.717079407
717.818787,1.30074,5.157189,0.717818787
718.558167,1.302937,5.160071,0.718558167
719.297485,1.305115,5.162937,0.719297485
720.036743,1.307273,5.165787,0.720036743
720.77594,1.309411,5.168621,0.72077594
721.515137,1.311529,5.171439,0.721515137
722.254272,1.313626,5.174242,0.722254272
722.993347,1.315703,5.177031,0.722993347
723.732361,1.317759,5.179805,0.723732361
724.471375,1.319795,5.182564,0.724471375
725.210266,1.321809,5.185309,0.725210266
725.949158,1.323802,5.188041,0.725949158
726.687988,1.325773,5.19076,0.726687988
727.426819,1.327724,5.193465,0.727426819
728.165527,1.329652,5.196157,0.728165527
728.904236,1.331558,5.198837,0.728904236
729.642883,1.333443,5.201504,0.729642883
730.38147,1.335306,5.20416,0.73038147
731.120056,1.337146,5.206804,0.731120056
731.858582,1.338965,5.209436,0.731858582
732.597046,1.340761,5.212058,0.732597046
733.335449,1.342534,5.214669,0.733335449
734.073792,1.344285,5.21727,0.734073792
734.812134,1.346013,5.219861,0.734812134
735.550415,1.347718,5.222442,0.735550415
736.288635,1.349401,5.225013,0.736288635
737.026794,1.35106,5.227576,0.737026794
737.764954,1.352697,5.230129,0.737764954
738.503052,1.35431,5.232675,0.738503052
739.241028,1.355901,5.235211,0.739241028
739.979065,1.357468,5.237741,0.739979065
740.71698,1.359012,5.240263,0.74071698
741.454895,1.360533,5.242777,0.741454895
742.192749,1.36203,5.245285,0.742192749
742.930542,1.363505,5.247786,0.742930542
743.668274,1.364955,5.250281,0.743668274
744.406006,1.366383,5.252769,0.744406006
745.143616,1.367787,5.255253,0.745143616
745.881226,1.369167,5.25773,0.745881226
746.618774,1.370524,5.260203,0.746618774
